Data Point,Voltage,SOC
16660,3.78,69.7305547
16661,3.78,69.7287378
16662,3.78,69.72692091
16663,3.78,69.72510402
16664,3.78,69.72328712
16665,3.78,69.72147023
16666,3.78,69.71965334
16667,3.78,69.71783644
16668,3.78,69.71601955
16669,3.78,69.71420266
16670,3.78,69.71238576
16671,3.78,69.71056887
16672,3.78,69.70875198
16673,3.78,69.70693508
16674,3.78,69.70511819
16675,3.78,69.7033013
16676,3.78,69.7014844
16677,3.78,69.69966751
16678,3.78,69.69785062
16679,3.78,69.69603372
16680,3.78,69.69421683
16681,3.78,69.69239993
16682,3.78,69.69058304
16683,3.78,69.68876615
16684,3.78,69.68694925
16685,3.78,69.68513236
16686,3.78,69.68331547
16687,3.78,69.68149857
16688,3.78,69.67968168
16689,3.78,69.67786479
16690,3.78,69.67604789
16691,3.78,69.674231
16692,3.78,69.67241411
16693,3.78,69.67059721
16694,3.78,69.66878032
16695,3.78,69.66696343
16696,3.78,69.66514653
16697,3.78,69.66332964
16698,3.78,69.66151275
16699,3.78,69.65969585
16700,3.78,69.65787896
16701,3.78,69.65606207
16702,3.78,69.65424517
16703,3.78,69.65242828
16704,3.78,69.65061138
16705,3.78,69.64879449
16706,3.78,69.6469776
16707,3.78,69.6451607
16708,3.78,69.64334381
16709,3.78,69.64152692
16710,3.78,69.63971002
16711,3.78,69.63789313
16712,3.78,69.63607624
16713,3.78,69.63425934
16714,3.78,69.63244245
16715,3.78,69.63062556
16716,3.78,69.62880866
16717,3.78,69.62699177
16718,3.78,69.62517488
16719,3.78,69.62335798
16720,3.78,69.62154109
16721,3.78,69.6197242
16722,3.78,69.6179073
16723,3.78,69.61609041
16724,3.78,69.61427352
16725,3.78,69.61245662
16726,3.78,69.61063973
16727,3.78,69.60882283
16728,3.779,69.60700594
16729,3.779,69.60518905
16730,3.779,69.60337215
16731,3.779,69.60155526
16732,3.779,69.59973837
16733,3.779,69.59792147
16734,3.779,69.59610458
16735,3.779,69.59428769
16736,3.779,69.59247079
16737,3.779,69.5906539
16738,3.779,69.58883701
16739,3.779,69.58702011
16740,3.779,69.58520322
16741,3.779,69.58338633
16742,3.779,69.58156943
16743,3.779,69.57975254
16744,3.779,69.57793565
16745,3.779,69.57611875
16746,3.779,69.57430186
16747,3.779,69.57248497
16748,3.779,69.57066807
16749,3.779,69.56885118
16750,3.779,69.56703428
16751,3.779,69.56521739
16752,3.779,69.5634005
16753,3.779,69.5615836
16754,3.779,69.55976671
16755,3.779,69.55794982
16756,3.779,69.55613292
16757,3.779,69.55431603
16758,3.779,69.55249914
16759,3.779,69.55068224
16760,3.779,69.54886535
16761,3.779,69.54704846
16762,3.779,69.54523156
16763,3.779,69.54341467
16764,3.779,69.54159778
16765,3.779,69.53978088
16766,3.779,69.53796399
16767,3.779,69.5361471
16768,3.779,69.5343302
16769,3.779,69.53251331
16770,3.779,69.53069642
16771,3.779,69.52887952
16772,3.779,69.52706263
16773,3.779,69.52524573
16774,3.779,69.52342884
16775,3.779,69.52161195
16776,3.779,69.51979505
16777,3.779,69.51797816
16778,3.779,69.51616127
16779,3.779,69.51434437
16780,3.779,69.51252748
16781,3.779,69.51071059
16782,3.779,69.50889369
16783,3.778,69.5070768
16784,3.779,69.50525991
16785,3.779,69.50344301
16786,3.778,69.50162612
16787,3.778,69.49980923
16788,3.778,69.49799233
16789,3.778,69.49617544
16790,3.778,69.49435855
16791,3.778,69.49254165
16792,3.778,69.49072476
16793,3.778,69.48890787
16794,3.778,69.48709097
16795,3.778,69.48527408
16796,3.778,69.48345718
16797,3.778,69.48164029
16798,3.778,69.4798234
16799,3.778,69.4780065
16800,3.778,69.47618961
16801,3.778,69.47437272
16802,3.778,69.47255582
16803,3.778,69.47073893
16804,3.778,69.46892204
16805,3.778,69.46710514
16806,3.778,69.46528825
16807,3.778,69.46347136
16808,3.778,69.46165446
16809,3.778,69.45983757
16810,3.778,69.45802068
16811,3.778,69.45620378
16812,3.778,69.45438689
16813,3.778,69.45257
16814,3.778,69.4507531
16815,3.778,69.44893621
16816,3.778,69.44711932
16817,3.777,69.44530242
16818,3.777,69.44348553
16819,3.777,69.44166863
16820,3.777,69.43985174
16821,3.777,69.43803485
16822,3.777,69.43621795
16823,3.777,69.43440106
16824,3.777,69.43258417
16825,3.777,69.43076727
16826,3.777,69.42895038
16827,3.777,69.42713349
16828,3.777,69.42531659
16829,3.777,69.4234997
16830,3.777,69.42168281
16831,3.777,69.41986591
16832,3.777,69.41804902
16833,3.777,69.41623213
16834,3.777,69.41441523
16835,3.777,69.41259834
16836,3.777,69.41078145
16837,3.777,69.40896455
16838,3.777,69.40714766
16839,3.777,69.40533077
16840,3.777,69.40351387
16841,3.776,69.40169698
16842,3.776,69.39988009
16843,3.777,69.39806319
16844,3.777,69.3962463
16845,3.776,69.3944294
16846,3.776,69.39261251
16847,3.776,69.39079562
16848,3.776,69.38897872
16849,3.776,69.38716183
16850,3.776,69.38534494
16851,3.776,69.38352804
16852,3.776,69.38171115
16853,3.776,69.37989426
16854,3.776,69.37807736
16855,3.776,69.37626047
16856,3.776,69.37444358
16857,3.776,69.37262668
16858,3.776,69.37080979
16859,3.776,69.3689929
16860,3.776,69.367176
16861,3.776,69.36535911
16862,3.775,69.36354222
16863,3.776,69.36172532
16864,3.776,69.35990843
16865,3.776,69.35809154
16866,3.775,69.35627464
16867,3.776,69.35445775
16868,3.775,69.35264085
16869,3.775,69.35082396
16870,3.775,69.34900707
16871,3.775,69.34719017
16872,3.775,69.34537328
16873,3.775,69.34355639
16874,3.775,69.34173949
16875,3.775,69.3399226
16876,3.775,69.33810571
16877,3.775,69.33628881
16878,3.775,69.33447192
16879,3.775,69.33265503
16880,3.775,69.33083813
16881,3.775,69.32902124
16882,3.775,69.32720435
16883,3.775,69.32538745
16884,3.775,69.32357056
16885,3.775,69.32175367
16886,3.775,69.31993677
16887,3.775,69.31811988
16888,3.775,69.31630299
16889,3.775,69.31448609
16890,3.775,69.3126692
16891,3.775,69.3108523
16892,3.775,69.30903541
16893,3.775,69.30721852
16894,3.775,69.30540162
16895,3.775,69.30358473
16896,3.775,69.30176784
16897,3.775,69.29995094
16898,3.775,69.29813405
16899,3.775,69.29631716
16900,3.775,69.29450026
16901,3.775,69.29268337
16902,3.775,69.29086648
16903,3.775,69.28904958
16904,3.775,69.28723269
16905,3.775,69.2854158
16906,3.775,69.2835989
16907,3.775,69.28178201
16908,3.775,69.27996512
16909,3.775,69.27814822
16910,3.775,69.27633133
16911,3.775,69.27451444
16912,3.775,69.27269754
16913,3.775,69.27088065
16914,3.775,69.26906375
16915,3.775,69.26724686
16916,3.775,69.26542997
16917,3.775,69.26361307
16918,3.775,69.26179618
16919,3.775,69.25997929
16920,3.775,69.25816239
16921,3.775,69.2563455
16922,3.775,69.25452861
16923,3.775,69.25271171
16924,3.775,69.25089482
16925,3.775,69.24907793
16926,3.775,69.24726103
16927,3.775,69.24544414
16928,3.775,69.24362725
16929,3.775,69.24181035
16930,3.775,69.23999346
16931,3.775,69.23817657
16932,3.775,69.23635967
16933,3.775,69.23454278
16934,3.775,69.23272589
16935,3.775,69.23090899
16936,3.775,69.2290921
16937,3.775,69.2272752
16938,3.775,69.22545831
16939,3.775,69.22364142
16940,3.775,69.22182452
16941,3.775,69.22000763
16942,3.775,69.21819074
16943,3.775,69.21637384
16944,3.775,69.21455695
16945,3.775,69.21274006
16946,3.775,69.21092316
16947,3.775,69.20910627
16948,3.775,69.20728938
16949,3.774,69.20547248
16950,3.774,69.20365559
16951,3.774,69.2018387
16952,3.774,69.2000218
16953,3.774,69.19820491
16954,3.774,69.19638802
16955,3.774,69.19457112
16956,3.774,69.19275423
16957,3.774,69.19093734
16958,3.774,69.18912044
16959,3.774,69.18730355
16960,3.774,69.18548665
16961,3.774,69.18366976
16962,3.774,69.18185287
16963,3.774,69.18003597
16964,3.774,69.17821908
16965,3.774,69.17640219
16966,3.774,69.17458529
16967,3.774,69.1727684
16968,3.774,69.17095151
16969,3.774,69.16913461
16970,3.774,69.16731772
16971,3.774,69.16550083
16972,3.774,69.16368393
16973,3.774,69.16186704
16974,3.774,69.16005015
16975,3.774,69.15823325
16976,3.774,69.15641636
16977,3.774,69.15459947
16978,3.774,69.15278257
16979,3.774,69.15096568
16980,3.774,69.14914879
16981,3.774,69.14733189
16982,3.774,69.145515
16983,3.774,69.1436981
16984,3.774,69.14188121
16985,3.774,69.14006432
16986,3.774,69.13824742
16987,3.774,69.13643053
16988,3.774,69.13461364
16989,3.774,69.13279674
16990,3.774,69.13097985
16991,3.774,69.12916296
16992,3.774,69.12734606
16993,3.774,69.12552917
16994,3.774,69.12371228
16995,3.774,69.12189538
16996,3.774,69.12007849
16997,3.774,69.1182616
16998,3.774,69.1164447
16999,3.774,69.11462781
17000,3.774,69.11281092
17001,3.774,69.11099402
17002,3.774,69.10917713
17003,3.774,69.10736024
17004,3.774,69.10554334
17005,3.774,69.10372645
17006,3.774,69.10190956
17007,3.774,69.10009266
17008,3.774,69.09827577
17009,3.774,69.09645887
17010,3.774,69.09464198
17011,3.774,69.09282509
17012,3.774,69.09100819
17013,3.774,69.0891913
17014,3.774,69.08737441
17015,3.774,69.08555751
17016,3.774,69.08374062
17017,3.774,69.08192373
17018,3.774,69.08010683
17019,3.774,69.07828994
17020,3.774,69.07647305
17021,3.774,69.07465615
17022,3.774,69.07283926
17023,3.774,69.07102237
17024,3.774,69.06920547
17025,3.774,69.06738858
17026,3.774,69.06557169
17027,3.774,69.06375479
17028,3.774,69.0619379
17029,3.774,69.06012101
17030,3.774,69.05830411
17031,3.774,69.05648722
17032,3.774,69.05467032
17033,3.774,69.05285343
17034,3.774,69.05103654
17035,3.774,69.04921964
17036,3.774,69.04740275
17037,3.774,69.04558586
17038,3.774,69.04376896
17039,3.774,69.04195207
17040,3.774,69.04013518
17041,3.774,69.03831828
17042,3.774,69.03650139
17043,3.774,69.0346845
17044,3.774,69.0328676
17045,3.774,69.03105071
17046,3.774,69.02923382
17047,3.774,69.02741692
17048,3.774,69.02560003
17049,3.774,69.02378314
17050,3.774,69.02196624
17051,3.774,69.02014935
17052,3.774,69.01833246
17053,3.774,69.01651556
17054,3.774,69.01469867
17055,3.774,69.01288177
17056,3.774,69.01106488
17057,3.774,69.00924799
17058,3.774,69.00743109
17059,3.774,69.0056142
17060,3.774,69.00379731
17061,3.774,69.00198041
17062,3.774,69.00016352
17063,3.774,68.99834663
17064,3.774,68.99652973
17065,3.774,68.99471284
17066,3.774,68.99289595
17067,3.774,68.99107905
17068,3.774,68.98926216
17069,3.774,68.98744527
17070,3.774,68.98562837
17071,3.774,68.98381148
17072,3.774,68.98199459
17073,3.774,68.98017769
17074,3.774,68.9783608
17075,3.774,68.97654391
17076,3.774,68.97472701
17077,3.774,68.97291012
17078,3.774,68.97109322
17079,3.774,68.96927633
17080,3.774,68.96745944
17081,3.773,68.96564254
17082,3.773,68.96382565
17083,3.774,68.96200876
17084,3.774,68.96019186
17085,3.773,68.95837497
17086,3.774,68.95655808
17087,3.774,68.95474118
17088,3.773,68.95292429
17089,3.774,68.9511074
17090,3.773,68.9492905
17091,3.773,68.94747361
17092,3.773,68.94565672
17093,3.774,68.94383982
17094,3.773,68.94202293
17095,3.773,68.94020604
17096,3.773,68.93838914
17097,3.773,68.93657225
17098,3.773,68.93475536
17099,3.773,68.93293846
17100,3.773,68.93112157
17101,3.773,68.92930467
17102,3.773,68.92748778
17103,3.773,68.92567089
17104,3.773,68.92385399
17105,3.773,68.9220371
17106,3.773,68.92022021
17107,3.773,68.91840331
17108,3.773,68.91658642
17109,3.773,68.91476953
17110,3.773,68.91295263
17111,3.773,68.91113574
17112,3.773,68.90931885
17113,3.773,68.90750195
17114,3.773,68.90568506
17115,3.773,68.90386817
17116,3.773,68.90205127
17117,3.773,68.90023438
17118,3.773,68.89841749
17119,3.773,68.89660059
17120,3.773,68.8947837
17121,3.773,68.89296681
17122,3.773,68.89114991
17123,3.773,68.88933302
17124,3.773,68.88751612
17125,3.773,68.88569923
17126,3.773,68.88388234
17127,3.773,68.88206544
17128,3.773,68.88024855
17129,3.773,68.87843166
17130,3.773,68.87661476
17131,3.773,68.87479787
17132,3.772,68.87298098
17133,3.773,68.87116408
17134,3.772,68.86934719
17135,3.773,68.8675303
17136,3.773,68.8657134
17137,3.772,68.86389651
17138,3.773,68.86207962
17139,3.772,68.86026272
17140,3.772,68.85844583
17141,3.772,68.85662894
17142,3.772,68.85481204
17143,3.772,68.85299515
17144,3.772,68.85117826
17145,3.772,68.84936136
17146,3.772,68.84754447
17147,3.772,68.84572757
17148,3.772,68.84391068
17149,3.772,68.84209379
17150,3.772,68.84027689
17151,3.772,68.83846
17152,3.772,68.83664311
17153,3.772,68.83482621
17154,3.772,68.83300932
17155,3.772,68.83119243
17156,3.772,68.82937553
17157,3.772,68.82755864
17158,3.772,68.82574175
17159,3.772,68.82392485
17160,3.772,68.82210796
17161,3.772,68.82029107
17162,3.772,68.81847417
17163,3.772,68.81665728
17164,3.772,68.81484039
17165,3.772,68.81302349
17166,3.771,68.8112066
17167,3.771,68.80938971
17168,3.771,68.80757281
17169,3.771,68.80575592
17170,3.771,68.80393903
17171,3.771,68.80212213
17172,3.771,68.80030524
17173,3.771,68.79848834
17174,3.771,68.79667145
17175,3.771,68.79485456
17176,3.771,68.79303766
17177,3.771,68.79122077
17178,3.771,68.78940388
17179,3.771,68.78758698
17180,3.771,68.78577009
17181,3.771,68.7839532
17182,3.771,68.7821363
17183,3.771,68.78031941
17184,3.771,68.77850252
17185,3.771,68.77668562
17186,3.771,68.77486873
17187,3.771,68.77305184
17188,3.771,68.77123494
17189,3.771,68.76941805
17190,3.771,68.76760116
17191,3.771,68.76578426
17192,3.771,68.76396737
17193,3.771,68.76215048
17194,3.771,68.76033358
17195,3.771,68.75851669
17196,3.771,68.75669979
17197,3.771,68.7548829
17198,3.771,68.75306601
17199,3.771,68.75124911
17200,3.771,68.74943222
17201,3.771,68.74761533
17202,3.771,68.74579843
17203,3.771,68.74398154
17204,3.77,68.74216465
17205,3.77,68.74034775
17206,3.771,68.73853086
17207,3.771,68.73671397
17208,3.771,68.73489707
17209,3.771,68.73308018
17210,3.77,68.73126329
17211,3.771,68.72944639
17212,3.77,68.7276295
17213,3.77,68.72581261
17214,3.77,68.72399571
17215,3.77,68.72217882
17216,3.77,68.72036193
17217,3.77,68.71854503
17218,3.77,68.71672814
17219,3.77,68.71491124
17220,3.77,68.71309435
17221,3.77,68.71127746
17222,3.77,68.70946056
17223,3.77,68.70764367
17224,3.77,68.70582678
17225,3.77,68.70400988
17226,3.77,68.70219299
17227,3.77,68.7003761
17228,3.77,68.6985592
17229,3.77,68.69674231
17230,3.77,68.69492542
17231,3.77,68.69310852
17232,3.77,68.69129163
17233,3.77,68.68947474
17234,3.77,68.68765784
17235,3.77,68.68584095
17236,3.77,68.68402406
17237,3.77,68.68220716
17238,3.77,68.68039027
17239,3.77,68.67857338
17240,3.77,68.67675648
17241,3.77,68.67493959
17242,3.77,68.67312269
17243,3.77,68.6713058
17244,3.77,68.66948891
17245,3.77,68.66767201
17246,3.77,68.66585512
17247,3.77,68.66403823
17248,3.77,68.66222133
17249,3.77,68.66040444
17250,3.77,68.65858755
17251,3.77,68.65677065
17252,3.77,68.65495376
17253,3.77,68.65313687
17254,3.77,68.65131997
17255,3.77,68.64950308
17256,3.77,68.64768619
17257,3.77,68.64586929
17258,3.77,68.6440524
17259,3.77,68.64223551
17260,3.77,68.64041861
17261,3.77,68.63860172
17262,3.77,68.63678483
17263,3.77,68.63496793
17264,3.77,68.63315104
17265,3.77,68.63133414
17266,3.77,68.62951725
17267,3.77,68.62770036
17268,3.77,68.62588346
17269,3.77,68.62406657
17270,3.77,68.62224968
17271,3.77,68.62043278
17272,3.77,68.61861589
17273,3.77,68.616799
17274,3.77,68.6149821
17275,3.77,68.61316521
17276,3.77,68.61134832
17277,3.77,68.60953142
17278,3.77,68.60771453
17279,3.77,68.60589764
17280,3.77,68.60408074
17281,3.77,68.60226385
17282,3.77,68.60044696
17283,3.77,68.59863006
17284,3.77,68.59681317
17285,3.77,68.59499628
17286,3.77,68.59317938
17287,3.77,68.59136249
17288,3.77,68.58954559
17289,3.77,68.5877287
17290,3.77,68.58591181
17291,3.77,68.58409491
17292,3.77,68.58227802
17293,3.77,68.58046113
17294,3.77,68.57864423
17295,3.77,68.57682734
17296,3.77,68.57501045
17297,3.77,68.57319355
17298,3.77,68.57137666
17299,3.77,68.56955977
17300,3.77,68.56774287
17301,3.77,68.56592598
17302,3.77,68.56410909
17303,3.77,68.56229219
17304,3.77,68.5604753
17305,3.77,68.55865841
17306,3.77,68.55684151
17307,3.77,68.55502462
17308,3.77,68.55320773
17309,3.77,68.55139083
17310,3.77,68.54957394
17311,3.77,68.54775705
17312,3.77,68.54594015
17313,3.77,68.54412326
17314,3.77,68.54230636
17315,3.77,68.54048947
17316,3.77,68.53867258
17317,3.77,68.53685568
17318,3.77,68.53503879
17319,3.77,68.5332219
17320,3.77,68.531405
17321,3.77,68.52958811
17322,3.77,68.52777122
17323,3.77,68.52595432
17324,3.77,68.52413743
17325,3.77,68.52232054
17326,3.77,68.52050364
17327,3.77,68.51868675
17328,3.77,68.51686986
17329,3.77,68.51505296
17330,3.77,68.51323607
17331,3.77,68.51141918
17332,3.77,68.50960228
17333,3.77,68.50778539
17334,3.77,68.5059685
17335,3.77,68.5041516
17336,3.77,68.50233471
17337,3.77,68.50051781
17338,3.77,68.49870092
17339,3.77,68.49688403
17340,3.77,68.49506713
17341,3.77,68.49325024
17342,3.77,68.49143335
17343,3.77,68.48961645
17344,3.77,68.48779956
17345,3.77,68.48598267
17346,3.77,68.48416577
17347,3.77,68.48234888
17348,3.77,68.48053199
17349,3.77,68.47871509
17350,3.77,68.4768982
17351,3.77,68.47508131
17352,3.77,68.47326441
17353,3.77,68.47144752
17354,3.77,68.46963063
17355,3.77,68.46781373
17356,3.77,68.46599684
17357,3.77,68.46417995
17358,3.77,68.46236305
17359,3.77,68.46054616
17360,3.77,68.45872926
17361,3.77,68.45691237
17362,3.77,68.45509548
17363,3.77,68.45327858
17364,3.77,68.45146169
17365,3.77,68.4496448
17366,3.77,68.4478279
17367,3.77,68.44601101
17368,3.77,68.44419412
17369,3.77,68.44237722
17370,3.77,68.44056033
17371,3.77,68.43874344
17372,3.77,68.43692654
17373,3.77,68.43510965
17374,3.77,68.43329276
17375,3.769,68.43147586
17376,3.77,68.42965897
17377,3.77,68.42784208
17378,3.77,68.42602518
17379,3.77,68.42420829
17380,3.77,68.4223914
17381,3.769,68.4205745
17382,3.77,68.41875761
17383,3.769,68.41694071
17384,3.769,68.41512382
17385,3.769,68.41330693
17386,3.769,68.41149003
17387,3.769,68.40967314
17388,3.769,68.40785625
17389,3.769,68.40603935
17390,3.769,68.40422246
17391,3.769,68.40240557
17392,3.769,68.40058867
17393,3.769,68.39877178
17394,3.769,68.39695489
17395,3.769,68.39513799
17396,3.769,68.3933211
17397,3.769,68.39150421
17398,3.769,68.38968731
17399,3.769,68.38787042
17400,3.769,68.38605353
17401,3.769,68.38423663
17402,3.769,68.38241974
17403,3.769,68.38060285
17404,3.769,68.37878595
17405,3.769,68.37696906
17406,3.769,68.37515216
17407,3.769,68.37333527
17408,3.769,68.37151838
17409,3.769,68.36970148
17410,3.769,68.36788459
17411,3.769,68.3660677
17412,3.769,68.3642508
17413,3.769,68.36243391
17414,3.769,68.36061702
17415,3.769,68.35880012
17416,3.769,68.35698323
17417,3.769,68.35516634
17418,3.769,68.35334944
17419,3.769,68.35153255
17420,3.769,68.34971566
17421,3.769,68.34789876
17422,3.769,68.34608187
17423,3.769,68.34426498
17424,3.769,68.34244808
17425,3.769,68.34063119
17426,3.769,68.3388143
17427,3.769,68.3369974
17428,3.769,68.33518051
17429,3.769,68.33336361
17430,3.769,68.33154672
17431,3.769,68.32972983
17432,3.769,68.32791293
17433,3.769,68.32609604
17434,3.769,68.32427915
17435,3.769,68.32246225
17436,3.769,68.32064536
17437,3.769,68.31882847
17438,3.769,68.31701157
17439,3.769,68.31519468
17440,3.769,68.31337779
17441,3.769,68.31156089
17442,3.769,68.309744
17443,3.769,68.30792711
17444,3.769,68.30611021
17445,3.769,68.30429332
17446,3.769,68.30247643
17447,3.768,68.30065953
17448,3.769,68.29884264
17449,3.769,68.29702575
17450,3.769,68.29520885
17451,3.769,68.29339196
17452,3.769,68.29157506
17453,3.769,68.28975817
17454,3.768,68.28794128
17455,3.768,68.28612438
17456,3.769,68.28430749
17457,3.768,68.2824906
17458,3.768,68.2806737
17459,3.769,68.27885681
17460,3.768,68.27703992
17461,3.768,68.27522302
17462,3.768,68.27340613
17463,3.768,68.27158924
17464,3.768,68.26977234
17465,3.768,68.26795545
17466,3.768,68.26613856
17467,3.768,68.26432166
17468,3.768,68.26250477
17469,3.768,68.26068788
17470,3.768,68.25887098
17471,3.768,68.25705409
17472,3.768,68.2552372
17473,3.768,68.2534203
17474,3.768,68.25160341
17475,3.768,68.24978652
17476,3.768,68.24796962
17477,3.768,68.24615273
17478,3.768,68.24433583
17479,3.768,68.24251894
17480,3.768,68.24070205
17481,3.768,68.23888515
17482,3.768,68.23706826
17483,3.768,68.23525137
17484,3.768,68.23343447
17485,3.768,68.23161758
